evidence_bucket,next_recovery_track,followup_tier,game_name,developer,game_url,canonical_game_key,best_rank,top_n_appearances,first_seen_date,last_seen_date,listing_play_count_rows,max_play_count_observed,page_gap_status,alternate_endpoint_cdx_rows,count_source_probe_status,endpoint_observations,candidates_with_cdx_rows,unresolved_failed_endpoints,recovered_count_rows,observed_categories,category_tags,platform_flags,facebook_social_candidate,classification_confidence,classification_signals,likely_added_date,likely_added_date_confidence,current_live_metric_status,latest_live_metric_attempt_date,removal_evidence_status,removal_evidence_type,observed_removed_after_date,observed_removed_by_date,removal_confidence,profile_bucket,recommended_next_action
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Alfa Romeo Brera Puzzle,natalibt,http://www.kongregate.com/games/natalibt/alfa-romeo-brera-puzzle,www.kongregate.com/games/natalibt/alfa-romeo-brera-puzzle,12,1,2015-09-23,2015-09-23,0,0,dynamic_metrics_placeholder,534,archived_endpoint_hit_no_count,89,55,0,0,,,,no,,,2015-09-23,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2015-09-23,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Powerblocks,mafagames,http://www.kongregate.com/games/mafagames/powerblocks,www.kongregate.com/games/mafagames/powerblocks,12,1,2016-05-23,2016-05-23,0,0,dynamic_metrics_placeholder,663,archived_endpoint_hit_no_count,69,39,0,0,,,,no,,,2016-05-23,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-05-23,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Agents of Mayhem: Splatter Effect,rheyank,http://www.kongregate.com/games/rheyank/agents-of-mayhem-splatter-effect,www.kongregate.com/games/rheyank/agents-of-mayhem-splatter-effect,12,1,2017-07-28,2017-07-28,0,0,dynamic_metrics_placeholder,6,archived_endpoint_hit_no_count,50,6,0,0,,,,no,,,2017-07-28,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-07-28,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Freekick Training,mafagames,http://www.kongregate.com/games/mafagames/freekick-training,www.kongregate.com/games/mafagames/freekick-training,12,1,2017-09-13,2017-09-13,0,0,dynamic_metrics_placeholder,663,archived_endpoint_hit_no_count,69,39,0,0,,,,no,,,2017-09-13,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-09-13,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Mike Shadow: I Paid For It! (Mochi Premiums),Allkiko1,http://www.kongregate.com/games/Allkiko1/mike-shadow-i-paid-for-it-mochi-premiums,www.kongregate.com/games/allkiko1/mike-shadow-i-paid-for-it-mochi-premiums,13,3,2017-04-01,2017-04-15,0,0,dynamic_metrics_placeholder,20,archived_endpoint_hit_no_count,22,4,0,0,action,action,,no,,,2017-04-01,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-04-15,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Plants Attack,xiatiandaole,http://www.kongregate.com/games/xiatiandaole/plants-attack,www.kongregate.com/games/xiatiandaole/plants-attack,13,1,2014-10-10,2014-10-10,0,0,dynamic_metrics_placeholder,54,archived_endpoint_hit_no_count,42,18,0,0,,,,no,,,2014-10-10,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2014-10-10,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Kuizi Biologjia - Pjesa e 3,del7244009,http://www.kongregate.com/games/del7244009/kuizi-biologjia-pjesa-e-3,www.kongregate.com/games/del7244009/kuizi-biologjia-pjesa-e-3,13,1,2015-09-03,2015-09-03,0,0,dynamic_metrics_placeholder,48,archived_endpoint_hit_no_count,46,12,0,0,,,,no,,,2015-09-03,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2015-09-03,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Death Soul,mafagames,http://www.kongregate.com/games/mafagames/death-soul,www.kongregate.com/games/mafagames/death-soul,13,1,2016-05-06,2016-05-06,0,0,dynamic_metrics_placeholder,663,archived_endpoint_hit_no_count,69,39,0,0,,,,no,,,2016-05-06,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-05-06,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Hold Position 2: Medieval,mafagames,http://www.kongregate.com/games/mafagames/hold-position-2-medieval,www.kongregate.com/games/mafagames/hold-position-2-medieval,13,1,2016-10-10,2016-10-10,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,,,no,,,2016-10-10,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-10-10,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Snake And Blocks,mafagames,http://www.kongregate.com/games/mafagames/snake-and-blocks,www.kongregate.com/games/mafagames/snake-and-blocks,13,1,2017-07-20,2017-07-20,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,,,no,,,2017-07-20,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-07-20,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Ninja Balance,mafagames,http://www.kongregate.com/games/mafagames/ninja-balance,www.kongregate.com/games/mafagames/ninja-balance,13,1,2017-08-23,2017-08-23,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,,,no,,,2017-08-23,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-08-23,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Tangrid,mafagames,http://www.kongregate.com/games/mafagames/tangrid,www.kongregate.com/games/mafagames/tangrid,13,1,2017-09-13,2017-09-13,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,,,no,,,2017-09-13,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-09-13,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Kuizi Biologjia - Pjesa e 4,del7244009,http://www.kongregate.com/games/del7244009/kuizi-biologjia-pjesa-e-4,www.kongregate.com/games/del7244009/kuizi-biologjia-pjesa-e-4,14,1,2015-09-03,2015-09-03,0,0,dynamic_metrics_placeholder,48,archived_endpoint_hit_no_count,39,12,0,0,,,,no,,,2015-09-03,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2015-09-03,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Spike Bird,mafagames,http://www.kongregate.com/games/mafagames/spike-bird,www.kongregate.com/games/mafagames/spike-bird,14,1,2016-05-06,2016-05-06,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,,,no,,,2016-05-06,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-05-06,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Karting Racing,mafagames,http://www.kongregate.com/games/mafagames/karting-racing,www.kongregate.com/games/mafagames/karting-racing,14,1,2016-10-10,2016-10-10,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,racing_sports,,no,low,name_or_category:racing_sports,2016-10-10,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-10-10,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,My Summer Items,natalibt,http://www.kongregate.com/games/natalibt/my-summer-items,www.kongregate.com/games/natalibt/my-summer-items,14,1,2017-06-15,2017-06-15,0,0,dynamic_metrics_placeholder,538,archived_endpoint_hit_no_count,79,59,0,0,,,,no,,,2017-06-15,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-06-15,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Mad Taxi,mafagames,http://www.kongregate.com/games/mafagames/mad-taxi,www.kongregate.com/games/mafagames/mad-taxi,14,1,2017-07-20,2017-07-20,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,76,36,0,0,,,,no,,,2017-07-20,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-07-20,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Kuizi Biologjia - Pjesa e 2,del7244009,http://www.kongregate.com/games/del7244009/kuizi-biologjia-pjesa-e-2,www.kongregate.com/games/del7244009/kuizi-biologjia-pjesa-e-2,15,1,2015-09-03,2015-09-03,0,0,dynamic_metrics_placeholder,48,archived_endpoint_hit_no_count,39,12,0,0,,,,no,,,2015-09-03,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2015-09-03,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Mater Cars Puzzle,natalibt,http://www.kongregate.com/games/natalibt/mater-cars-puzzle,www.kongregate.com/games/natalibt/mater-cars-puzzle,15,1,2015-09-09,2015-09-09,0,0,dynamic_metrics_placeholder,534,archived_endpoint_hit_no_count,79,55,0,0,,,,no,,,2015-09-09,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2015-09-09,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Duck Shooter,mafagames,http://www.kongregate.com/games/mafagames/duck-shooter,www.kongregate.com/games/mafagames/duck-shooter,15,1,2016-05-06,2016-05-06,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,,,no,,,2016-05-06,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-05-06,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Labyrinth,mafagames,http://www.kongregate.com/games/mafagames/labyrinth,www.kongregate.com/games/mafagames/labyrinth,15,1,2016-05-23,2016-05-23,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,,,no,,,2016-05-23,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-05-23,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Mad Boy Adventures,mafagames,http://www.kongregate.com/games/mafagames/mad-boy-adventures,www.kongregate.com/games/mafagames/mad-boy-adventures,15,1,2016-10-10,2016-10-10,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,75,36,0,0,,,,no,,,2016-10-10,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-10-10,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Space Trip,mafagames,http://www.kongregate.com/games/mafagames/space-trip,www.kongregate.com/games/mafagames/space-trip,15,1,2017-07-20,2017-07-20,0,0,dynamic_metrics_placeholder,612,archived_endpoint_hit_no_count,66,36,0,0,,,,no,,,2017-07-20,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-07-20,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Miner 2,KillingPigs123,http://www.kongregate.com/games/KillingPigs123/miner-2,www.kongregate.com/games/killingpigs123/miner-2,16,1,2015-09-09,2015-09-09,0,0,dynamic_metrics_placeholder,4,archived_endpoint_hit_no_count,30,4,0,0,,,,no,,,2015-09-09,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2015-09-09,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
dynamic_placeholder_endpoint_archives_no_count,"Inspect archived endpoint HTML/list payloads and broaden to category, search, and developer listings.",1,Jungle Gems,gamesrishti,http://www.kongregate.com/games/gamesrishti/jungle-gems,www.kongregate.com/games/gamesrishti/jungle-gems,16,1,2016-07-20,2016-07-20,0,0,dynamic_metrics_placeholder,652,archived_endpoint_hit_no_count,48,28,0,0,,,,no,,,2016-07-20,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2016-07-20,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate list/external sources; archived HTML defers counts to metrics.json and exact metrics endpoints have no CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,The Funniest Game Ever,Creeptasticman,http://www.kongregate.com/games/Creeptasticman/the-funniest-game-ever,www.kongregate.com/games/creeptasticman/the-funniest-game-ever,1,1,2014-10-24,2014-10-24,0,0,no_page_cdx_rows,72,archived_endpoint_hit_no_count,29,9,0,0,,,,no,,,2014-10-24,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2014-10-24,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Zombie Derby 2,brvasil,http://www.kongregate.com/games/brvasil/zombie-derby-2,www.kongregate.com/games/brvasil/zombie-derby-2,1,1,2017-09-13,2017-09-13,0,0,no_page_cdx_rows,342,archived_endpoint_hit_no_count,45,18,0,0,,,,no,,,2017-09-13,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2017-09-13,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Talking Ginger Paw Caring,wowsomegames,http://www.kongregate.com/games/wowsomegames/talking-ginger-paw-caring,www.kongregate.com/games/wowsomegames/talking-ginger-paw-caring,2,1,2014-08-29,2014-08-29,0,0,no_page_cdx_rows,162,archived_endpoint_hit_no_count,55,18,0,0,,,,no,,,2014-08-29,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2014-08-29,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Baby Talking Tom Bathing,wowsomegames,http://www.kongregate.com/games/wowsomegames/baby-talking-tom-bathing,www.kongregate.com/games/wowsomegames/baby-talking-tom-bathing,2,1,2014-09-12,2014-09-12,0,0,no_page_cdx_rows,162,archived_endpoint_hit_no_count,53,18,0,0,,,,no,,,2014-09-12,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2014-09-12,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,path of the wingman,fckn,http://www.kongregate.com/games/fckn/path-of-the-wingman,www.kongregate.com/games/fckn/path-of-the-wingman,2,1,2014-10-24,2014-10-24,0,0,no_page_cdx_rows,8,archived_endpoint_hit_no_count,41,2,0,0,,,,no,,,2014-10-24,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2014-10-24,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Dead Frontier,PanRobercik,http://www.kongregate.com/games/PanRobercik/dead-frontier,www.kongregate.com/games/panrobercik/dead-frontier,2,1,2016-08-05,2016-08-05,0,0,no_page_cdx_rows,4,archived_endpoint_hit_no_count,18,2,0,0,,,,no,,,2016-08-05,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2016-08-05,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Finger Spinner Online,mafagames,http://www.kongregate.com/games/mafagames/finger-spinner-online,www.kongregate.com/games/mafagames/finger-spinner-online,2,1,2017-06-16,2017-06-16,0,0,no_page_cdx_rows,680,archived_endpoint_hit_no_count,70,40,0,0,,,,no,,,2017-06-16,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2017-06-16,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,A Kongergate Special,NickJ66,http://www.kongregate.com/games/NickJ66/a-kongergate-special,www.kongregate.com/games/nickj66/a-kongergate-special,3,1,2014-10-03,2014-10-03,0,0,no_page_cdx_rows,27,archived_endpoint_hit_no_count,56,9,0,0,,,,no,,,2014-10-03,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2014-10-03,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Balls Vs Blocks Online,mafagames,http://www.kongregate.com/games/mafagames/balls-vs-blocks-online,www.kongregate.com/games/mafagames/balls-vs-blocks-online,4,1,2017-06-16,2017-06-16,0,0,no_page_cdx_rows,680,archived_endpoint_hit_no_count,74,40,0,0,,,,no,,,2017-06-16,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2017-06-16,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Extreme Battlefield,thunderstorm38,http://www.kongregate.com/games/thunderstorm38/extreme-battlefield,www.kongregate.com/games/thunderstorm38/extreme-battlefield,6,1,2017-07-29,2017-07-29,0,0,no_page_cdx_rows,3,archived_endpoint_hit_no_count,42,3,0,0,,,,no,,,2017-07-29,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2017-07-29,2026-07-01,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Hummer Puzzle,natalibt,http://www.kongregate.com/games/natalibt/hummer-puzzle,www.kongregate.com/games/natalibt/hummer-puzzle,7,1,2014-12-10,2014-12-10,0,0,no_page_cdx_rows,534,archived_endpoint_hit_no_count,87,55,0,0,,,,no,,,2014-12-10,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2014-12-10,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Treasure Hunt,thunderstorm38,http://www.kongregate.com/games/thunderstorm38/treasure-hunt,www.kongregate.com/games/thunderstorm38/treasure-hunt,7,1,2017-07-29,2017-07-29,0,0,no_page_cdx_rows,3,archived_endpoint_hit_no_count,41,3,0,0,,,,no,,,2017-07-29,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2017-07-29,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Jogo Machão,Beetle1,http://www.kongregate.com/games/Beetle1/jogo-mach-o,www.kongregate.com/games/beetle1/jogo-mach-o,8,1,2015-09-30,2015-09-30,0,0,no_page_cdx_rows,8,archived_endpoint_hit_no_count,37,2,0,0,,,,no,,,2015-09-30,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2015-09-30,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,space mision alpha v1.0 3D,fckn,http://www.kongregate.com/games/fckn/space-mision-alpha-v1-0-3d,www.kongregate.com/games/fckn/space-mision-alpha-v1-0-3d,9,1,2014-10-09,2014-10-09,0,0,no_page_cdx_rows,8,archived_endpoint_hit_no_count,41,2,0,0,,,,no,,,2014-10-09,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2014-10-09,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
no_game_page_cdx_alt_archives_no_count,"Inspect alternate archived endpoint payloads, then broaden to listings if no count text is present.",1,Terrorist Shootout,gamesrishti,http://www.kongregate.com/games/gamesrishti/terrorist-shootout,www.kongregate.com/games/gamesrishti/terrorist-shootout,10,1,2014-10-10,2014-10-10,0,0,no_page_cdx_rows,1620,archived_endpoint_hit_no_count,84,60,0,0,,,,no,,,2014-10-10,observed_first_seen_not_launch_date,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2014-10-10,2026-06-30,low_game_page_not_verified,top_20_ranked_count_gaps_no_metrics,Escalate to alternate count sources; checked page URL variants have no usable CDX rows.
