status,followup_tier,game_name,game_url,canonical_game_key,best_rank,first_seen_date,endpoint_observations,candidates_with_cdx_rows,failed_observations,unresolved_failed_endpoints,parsed_probe_count_rows,recovered_count_rows,source_types_seen,latest_probe_run_timestamp
no_archived_endpoint_rows_observed,,OrangeLandia,http://www.kongregate.com/games/manogyaacharya/orangelandia,www.kongregate.com/games/manogyaacharya/orangelandia,,,2,0,0,0,0,0,metrics_json,2026-07-03T13:23:07Z
no_archived_endpoint_rows_observed,,Ore Hunt,http://www.kongregate.com/games/KlasseMia19/ore-hunt,www.kongregate.com/games/klassemia19/ore-hunt,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:17:34Z
no_archived_endpoint_rows_observed,,Oscuro Castle.,http://www.kongregate.com/games/Bluemysterywolf/oscuro-castle,www.kongregate.com/games/bluemysterywolf/oscuro-castle,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:15:03Z
no_archived_endpoint_rows_observed,,Out Of Order,http://www.kongregate.com/games/bigmonkeyfactory/out-of-order,www.kongregate.com/games/bigmonkeyfactory/out-of-order,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:15:49Z
no_archived_endpoint_rows_observed,,Overwatch: Tracer Concept,http://www.kongregate.com/games/neal867/overwatch-tracer-concept,www.kongregate.com/games/neal867/overwatch-tracer-concept,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:19:11Z
no_archived_endpoint_rows_observed,,Pacman Star Adventure 2,http://www.kongregate.com/games/Gamesdeveloper/pacman-star-adventure-2,www.kongregate.com/games/gamesdeveloper/pacman-star-adventure-2,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Paint Box,http://www.kongregate.com/games/qkygames/paint-box,www.kongregate.com/games/qkygames/paint-box,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:09:58Z
no_archived_endpoint_rows_observed,,Pair My Alphabets,http://www.kongregate.com/games/quicksailor/pair-my-alphabets,www.kongregate.com/games/quicksailor/pair-my-alphabets,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:48:58Z
archived_endpoint_hit_no_count,,Paper Knight Quest,https://www.kongregate.com/en/games/ferx_zero/paper-knight-quest,www.kongregate.com/games/ferx_zero/paper-knight-quest,,,2,2,0,0,0,0,metrics_json,2026-07-03T23:06:47Z
no_archived_endpoint_rows_observed,,Parking Lot Smashball,http://www.kongregate.com/games/JawGames/parking-lot-smashball,www.kongregate.com/games/jawgames/parking-lot-smashball,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:32:10Z
no_archived_endpoint_rows_observed,,Parkour Legends,http://www.kongregate.com/games/RobertWGames/parkour-legends,www.kongregate.com/games/robertwgames/parkour-legends,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:11:16Z
no_archived_endpoint_rows_observed,,Patih Araya Demo,http://www.kongregate.com/games/greatz/patih-araya-demo,www.kongregate.com/games/greatz/patih-araya-demo,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:46:54Z
no_archived_endpoint_rows_observed,,Pawn Shop,http://www.kongregate.com/games/Enagamess/pawn-shop,www.kongregate.com/games/enagamess/pawn-shop,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:21:39Z
no_archived_endpoint_rows_observed,,PekaFace,http://www.kongregate.com/games/tima291199/pekaface,www.kongregate.com/games/tima291199/pekaface,,,4,0,1,0,0,0,metrics_json,2026-07-03T19:33:29Z
no_archived_endpoint_rows_observed,,Penalty Shooters 2,http://www.kongregate.com/games/vladetam/penalty-shooters-2,www.kongregate.com/games/vladetam/penalty-shooters-2,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:02:03Z
recovered_count,,Pfiguero,http://www.kongregate.com/games/javiersan22/pfiguero,www.kongregate.com/games/javiersan22/pfiguero,,,4,2,2,0,2,1,metrics_json,2026-07-03T22:43:38Z
no_archived_endpoint_rows_observed,,Ping Pong,http://www.kongregate.com/games/lexjox777/ping-pong,www.kongregate.com/games/lexjox777/ping-pong,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:20:11Z
no_archived_endpoint_rows_observed,,Pink Panther Jigsaw,http://www.kongregate.com/games/newgamess/pink-panther-jigsaw,www.kongregate.com/games/newgamess/pink-panther-jigsaw,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:04:11Z
no_archived_endpoint_rows_observed,,Pirate Kills,http://www.kongregate.com/games/win1game/pirate-kills,www.kongregate.com/games/win1game/pirate-kills,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:30:22Z
no_archived_endpoint_rows_observed,,Pirates & Cannons,http://www.kongregate.com/games/dabontv/pirates-cannons,www.kongregate.com/games/dabontv/pirates-cannons,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:27:24Z
no_archived_endpoint_rows_observed,,Pirates and Cannons,http://www.kongregate.com/games/TreSensa/pirates-and-cannons,www.kongregate.com/games/tresensa/pirates-and-cannons,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:27:24Z
no_archived_endpoint_rows_observed,,Pirates of the Stupid Seas!,https://www.kongregate.com/en/games/backburner/pirates-of-the-stupid-seas,www.kongregate.com/games/backburner/pirates-of-the-stupid-seas,,,2,0,0,0,0,0,metrics_json,2026-07-03T17:26:10Z
recovered_count,,Pixel Modern SWAT VS Mercenary,http://www.kongregate.com/games/mentolatux/pixel-modern-swat-vs-mercenary,www.kongregate.com/games/mentolatux/pixel-modern-swat-vs-mercenary,,,4,2,2,0,2,1,metrics_json,2026-07-03T20:41:30Z
recovered_count,,Pixel Warfare,http://www.kongregate.com/games/PacoGame5/pixel-warfare,www.kongregate.com/games/pacogame5/pixel-warfare,,,4,2,2,0,2,1,metrics_json,2026-07-03T21:07:10Z
no_archived_endpoint_rows_observed,,Pizza guy,http://www.kongregate.com/games/llwolf/pizza-guy,www.kongregate.com/games/llwolf/pizza-guy,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:46:54Z
no_archived_endpoint_rows_observed,,PlaneQuests,http://www.kongregate.com/games/LvCKrolentStudio/planequests,www.kongregate.com/games/lvckrolentstudio/planequests,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:21:14Z
no_archived_endpoint_rows_observed,,Plat Jump Demo,http://www.kongregate.com/games/chigbi/plat-jump-demo,www.kongregate.com/games/chigbi/plat-jump-demo,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:46:54Z
no_archived_endpoint_rows_observed,,Pliner Adventures,http://www.kongregate.com/games/Ginprone/pliner-adventures,www.kongregate.com/games/ginprone/pliner-adventures,,,2,0,0,0,0,0,metrics_json,2026-07-03T23:18:32Z
no_archived_endpoint_rows_observed,,Plushy Animals,http://www.kongregate.com/games/zygomaticgames/plushy-animals,www.kongregate.com/games/zygomaticgames/plushy-animals,,,4,0,1,0,0,0,metrics_json,2026-07-03T20:41:30Z
no_archived_endpoint_rows_observed,,Poncho Alpha,http://www.kongregate.com/games/DanHayesGamer/poncho-alpha,www.kongregate.com/games/danhayesgamer/poncho-alpha,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:27:24Z
no_archived_endpoint_rows_observed,,Pong,http://www.kongregate.com/games/BiVision/pong,www.kongregate.com/games/bivision/pong,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:47:57Z
no_archived_endpoint_rows_observed,,Pong Clone,http://www.kongregate.com/games/clivingston8/pong-clone,www.kongregate.com/games/clivingston8/pong-clone,,,2,0,0,0,0,0,metrics_json,2026-07-03T23:18:32Z
no_archived_endpoint_rows_observed,,Pontus,http://www.kongregate.com/games/pontusmaska/pontus,www.kongregate.com/games/pontusmaska/pontus,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:27:33Z
no_archived_endpoint_rows_observed,,Potato Pirate,http://www.kongregate.com/games/sorenof/potato-pirate,www.kongregate.com/games/sorenof/potato-pirate,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:32:10Z
no_archived_endpoint_rows_observed,,Pou Popper,http://www.kongregate.com/games/botsgames/pou-popper,www.kongregate.com/games/botsgames/pou-popper,,,2,0,0,0,0,0,metrics_json,2026-07-03T16:47:35Z
recovered_count,,Power-Copter,http://www.kongregate.com/games/James_Kholamian/power-copter,www.kongregate.com/games/james_kholamian/power-copter,,,2,2,0,0,2,1,metrics_json,2026-07-03T17:53:29Z
recovered_count,,Pre-Civilization Bronze Age,http://www.kongregate.com/games/clarusvictoria/pre-civilization-bronze-age,www.kongregate.com/games/clarusvictoria/pre-civilization-bronze-age,,,4,4,0,0,4,2,metrics_json,2026-07-03T18:57:31Z
recovered_count,,Press The Button,https://www.kongregate.com/games/truefire/press-the-button,www.kongregate.com/games/truefire/press-the-button,,,8,8,0,0,8,4,metrics_json,2026-07-03T18:02:57Z
recovered_count,,Prime World: Defenders,http://www.kongregate.com/games/NivalPublishing/prime-world-defenders,www.kongregate.com/games/nivalpublishing/prime-world-defenders,,,2,2,0,0,2,1,metrics_json,2026-07-03T17:26:10Z
no_archived_endpoint_rows_observed,,Princess Lilly Dark Forest Escape,http://www.kongregate.com/games/playitonline/princess-lilly-dark-forest-escape,www.kongregate.com/games/playitonline/princess-lilly-dark-forest-escape,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:52:39Z
no_archived_endpoint_rows_observed,,Princesses Grill Party,http://www.kongregate.com/games/gamesforgirlz/princesses-grill-party,www.kongregate.com/games/gamesforgirlz/princesses-grill-party,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:52:39Z
no_archived_endpoint_rows_observed,,Prismatic Momentum,http://www.kongregate.com/games/insigniolabs/prismatic-momentum,www.kongregate.com/games/insigniolabs/prismatic-momentum,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:42:29Z
recovered_count,,Prison Escape,http://www.kongregate.com/games/DukesOfDevon/prison-escape,www.kongregate.com/games/dukesofdevon/prison-escape,,,4,2,2,0,2,1,metrics_json,2026-07-03T21:19:11Z
no_archived_endpoint_rows_observed,,Punch Out Arena!,http://www.kongregate.com/games/wariobrosz/punch-out-arena,www.kongregate.com/games/wariobrosz/punch-out-arena,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:08:57Z
no_archived_endpoint_rows_observed,,Pushing Arena,http://www.kongregate.com/games/fiore1996/pushing-arena,www.kongregate.com/games/fiore1996/pushing-arena,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:05:32Z
no_archived_endpoint_rows_observed,,qiuweigangfirstgame,http://www.kongregate.com/games/qiuweigang/qiuweigangfirstgame,www.kongregate.com/games/qiuweigang/qiuweigangfirstgame,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:31:06Z
no_archived_endpoint_rows_observed,,qsplit,http://www.kongregate.com/games/FtMFtM/qsplit,www.kongregate.com/games/ftmftm/qsplit,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:32:10Z
no_archived_endpoint_rows_observed,,Quester Joe,http://www.kongregate.com/games/leronir/quester-joe,www.kongregate.com/games/leronir/quester-joe,,,4,0,1,0,0,0,metrics_json,2026-07-03T18:58:15Z
recovered_count,,Quotidian,http://www.kongregate.com/games/terra0nova/quotidian,www.kongregate.com/games/terra0nova/quotidian,,,10,8,2,0,8,4,metrics_json,2026-07-03T22:03:37Z
recovered_count,,R-G-B,http://www.kongregate.com/games/AttalK/r-g-b,www.kongregate.com/games/attalk/r-g-b,,,3,2,1,0,1,1,metrics_json,2026-07-03T22:44:04Z
no_archived_endpoint_rows_observed,,Racing Porsche Jigsaw,http://www.kongregate.com/games/newgamess/racing-porsche-jigsaw,www.kongregate.com/games/newgamess/racing-porsche-jigsaw,,,4,0,1,0,0,0,metrics_json,2026-07-03T19:33:29Z
no_archived_endpoint_rows_observed,,Ragtag,http://www.kongregate.com/games/Ryanupinhere/ragtag,www.kongregate.com/games/ryanupinhere/ragtag,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:46:14Z
no_archived_endpoint_rows_observed,,Rango,http://www.kongregate.com/games/sadistfairy/rango,www.kongregate.com/games/sadistfairy/rango,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:16:17Z
recovered_count,,Realm Grinder,https://www.kongregate.com/games/DivineGames/realm-grinder,www.kongregate.com/games/divinegames/realm-grinder,,,26,26,0,0,20,18,metrics_json,2026-07-03T16:13:12Z
no_archived_endpoint_rows_observed,,Rectangler Jumper,http://www.kongregate.com/games/AlexScripter/rectangler-jumper,www.kongregate.com/games/alexscripter/rectangler-jumper,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:21:39Z
recovered_count,,Red Crucible: Firestorm,http://www.kongregate.com/games/rocketeergames/red-crucible-firestorm,www.kongregate.com/games/rocketeergames/red-crucible-firestorm,,,8,8,0,0,8,4,metrics_json,2026-07-03T17:53:29Z
recovered_count,,Red Crucible: Reloaded,http://www.kongregate.com/games/rocketeergames/red-crucible-reloaded,www.kongregate.com/games/rocketeergames/red-crucible-reloaded,,,2,2,0,0,2,1,metrics_json,2026-07-03T17:34:41Z
recovered_count,,Red Remover Player Pack,http://www.kongregate.com/games/TheGameHomepage/red-remover-player-pack,www.kongregate.com/games/thegamehomepage/red-remover-player-pack,,,6,6,0,0,5,3,metrics_json,2026-07-03T16:55:39Z
no_archived_endpoint_rows_observed,,RedLue Tick,http://www.kongregate.com/games/Ellyz/redlue-tick,www.kongregate.com/games/ellyz/redlue-tick,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:21:39Z
recovered_count,,Redshift,http://www.kongregate.com/games/ClipwireGames/redshift,www.kongregate.com/games/clipwiregames/redshift,,,4,2,2,0,2,1,metrics_json,2026-07-03T19:33:29Z
no_archived_endpoint_rows_observed,,Replica,http://www.kongregate.com/games/Klatu/replica,www.kongregate.com/games/klatu/replica,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:04:11Z
no_archived_endpoint_rows_observed,,Rescue From Trench House,http://www.kongregate.com/games/Enagamess/rescue-from-trench-house,www.kongregate.com/games/enagamess/rescue-from-trench-house,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:17:57Z
no_archived_endpoint_rows_observed,,RET,http://www.kongregate.com/games/EveGames/ret,www.kongregate.com/games/evegames/ret,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:52:47Z
no_archived_endpoint_rows_observed,,Retribution,http://www.kongregate.com/games/HongKhaV/retribution,www.kongregate.com/games/hongkhav/retribution,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:20:11Z
no_archived_endpoint_rows_observed,,Retro Shuriken,http://www.kongregate.com/games/minininja956/retro-shuriken,www.kongregate.com/games/minininja956/retro-shuriken,,,2,0,0,0,0,0,metrics_json,2026-07-03T14:06:00Z
recovered_count,,Revolution Idle 2,http://www.kongregate.com/games/Gumrok/revolution-idle-2,www.kongregate.com/games/gumrok/revolution-idle-2,,,8,8,0,0,8,4,metrics_json,2026-07-03T17:42:51Z
no_archived_endpoint_rows_observed,,Robo Jump,http://www.kongregate.com/games/paulp_ws/robo-jump,www.kongregate.com/games/paulp_ws/robo-jump,,,4,0,0,0,0,0,metrics_json,2026-07-03T12:40:42Z
recovered_count,,Robo Racing,http://www.kongregate.com/games/smokoko/robo-racing,www.kongregate.com/games/smokoko/robo-racing,,,1,1,0,0,1,1,metrics_json,2026-07-03T11:06:54Z
no_archived_endpoint_rows_observed,,Robo-Jump,http://www.kongregate.com/games/gr33ngunner007/robo-jump,www.kongregate.com/games/gr33ngunner007/robo-jump,,,11,0,3,0,0,0,chat_achievements;chat_js;holodeck;metrics_json,2026-07-03T16:47:35Z
no_archived_endpoint_rows_observed,,RoboTrip,http://www.kongregate.com/games/juhanasuuri/robotrip,www.kongregate.com/games/juhanasuuri/robotrip,,,3,0,1,0,0,0,metrics_json,2026-07-03T22:31:06Z
no_archived_endpoint_rows_observed,,Rock Sweeper,http://www.kongregate.com/games/coconutloverrr/rock-sweeper,www.kongregate.com/games/coconutloverrr/rock-sweeper,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Rocket vs. Cars,http://www.kongregate.com/games/flying_chairs/rocket-vs-cars,www.kongregate.com/games/flying_chairs/rocket-vs-cars,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
recovered_count,,Rogue Fable III,https://www.kongregate.com/games/Justin_wang123/rogue-fable-iii,www.kongregate.com/games/justin_wang123/rogue-fable-iii,,,10,8,2,0,8,4,metrics_json,2026-07-03T22:54:52Z
recovered_count,,Rogue Legend: Tame the Wild,http://www.kongregate.com/games/HelpIMadeAGame/rogue-legend-tame-the-wild,www.kongregate.com/games/helpimadeagame/rogue-legend-tame-the-wild,,,8,8,0,0,8,4,metrics_json,2026-07-03T23:06:47Z
no_archived_endpoint_rows_observed,,Rogue Tower,http://www.kongregate.com/games/Grand_Eagle/rogue-tower,www.kongregate.com/games/grand_eagle/rogue-tower,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:21:39Z
no_archived_endpoint_rows_observed,,Roll a Ball,http://www.kongregate.com/games/andreas2200/roll-a-ball,www.kongregate.com/games/andreas2200/roll-a-ball,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:40:54Z
no_archived_endpoint_rows_observed,,Roll a Ball Test,http://www.kongregate.com/games/Jonty9999/roll-a-ball-test,www.kongregate.com/games/jonty9999/roll-a-ball-test,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:52:39Z
no_archived_endpoint_rows_observed,,Roller Ball Plat,http://www.kongregate.com/games/Cyberdrax/roller-ball-plat,www.kongregate.com/games/cyberdrax/roller-ball-plat,,,6,0,0,0,0,0,metrics_json,2026-07-03T13:06:21Z
no_archived_endpoint_rows_observed,,ROOFRUNNER X,http://www.kongregate.com/games/Sincitysaint/roofrunner-x,www.kongregate.com/games/sincitysaint/roofrunner-x,,,3,0,1,0,0,0,metrics_json,2026-07-03T22:17:34Z
no_archived_endpoint_rows_observed,,Room Escape 18,http://www.kongregate.com/games/Nsrgames/room-escape-18,www.kongregate.com/games/nsrgames/room-escape-18,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:52:39Z
no_archived_endpoint_rows_observed,,Rotator,http://www.kongregate.com/games/Stefan4024/rotator,www.kongregate.com/games/stefan4024/rotator,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:15:07Z
no_archived_endpoint_rows_observed,,Roundabout,http://www.kongregate.com/games/BryceSummer/roundabout,www.kongregate.com/games/brycesummer/roundabout,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:02:03Z
no_archived_endpoint_rows_observed,,ROYAL THIEF,http://www.kongregate.com/games/SergioG482/royal-thief,www.kongregate.com/games/sergiog482/royal-thief,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:09:58Z
no_archived_endpoint_rows_observed,,RPGCorp,https://www.kongregate.com/games/Arckaon/rpgcorp,www.kongregate.com/games/arckaon/rpgcorp,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:21:14Z
no_archived_endpoint_rows_observed,,Rubber Dinghy,http://www.kongregate.com/games/greatguygames/rubber-dinghy,www.kongregate.com/games/greatguygames/rubber-dinghy,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:35:23Z
no_archived_endpoint_rows_observed,,Ruby & Majesty: Treasure Team,http://www.kongregate.com/games/TheWzzard/ruby-majesty-treasure-team,www.kongregate.com/games/thewzzard/ruby-majesty-treasure-team,,,2,0,0,0,0,0,metrics_json,2026-07-03T23:18:32Z
no_archived_endpoint_rows_observed,,RugRat - The Game,http://www.kongregate.com/games/CorebitGames/rugrat-the-game,www.kongregate.com/games/corebitgames/rugrat-the-game,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:40:54Z
no_archived_endpoint_rows_observed,,Run Hikari Run,http://www.kongregate.com/games/MrYayak/run-hikari-run,www.kongregate.com/games/mryayak/run-hikari-run,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:48:52Z
recovered_count,,Rush Team Free FPS Multiplayers,https://www.kongregate.com/games/rokawar/rush-team-free-fps-multiplayers,www.kongregate.com/games/rokawar/rush-team-free-fps-multiplayers,,,8,8,0,0,8,4,metrics_json,2026-07-03T21:46:14Z
no_archived_endpoint_rows_observed,,sad Buble shotter,http://www.kongregate.com/games/techidwarf/sad-buble-shotter,www.kongregate.com/games/techidwarf/sad-buble-shotter,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:04:11Z
no_archived_endpoint_rows_observed,,Salads by Chef: Merge Сraft,https://www.kongregate.com/games/gpush_games/salads-by-chef-merge-sraft,www.kongregate.com/games/gpush_games/salads-by-chef-merge-sraft,,,4,0,1,0,0,0,metrics_json,2026-07-03T18:39:36Z
recovered_count,,Sands of the Coliseum,https://www.kongregate.com/games/BerzerkStudio/sands-of-the-coliseum,www.kongregate.com/games/berzerkstudio/sands-of-the-coliseum,,,8,8,0,0,8,4,metrics_json,2026-07-03T18:02:57Z
no_archived_endpoint_rows_observed,,Santas Christmas Gifts Venture,http://www.kongregate.com/games/firstescapegames/santas-christmas-gifts-venture,www.kongregate.com/games/firstescapegames/santas-christmas-gifts-venture,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
recovered_count,,SAS: Zombie Assault 3,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-3,www.kongregate.com/games/ninjakiwi/sas-zombie-assault-3,,,8,8,0,0,8,4,metrics_json,2026-07-03T16:55:39Z
no_archived_endpoint_rows_observed,,Save My Pig!,http://www.kongregate.com/games/AmazingTito/save-my-pig,www.kongregate.com/games/amazingtito/save-my-pig,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:17:57Z
recovered_count,,Scalak,https://www.kongregate.com/games/chomi3/scalak,www.kongregate.com/games/chomi3/scalak,,,8,8,0,0,8,4,metrics_json,2026-07-03T20:27:33Z
no_archived_endpoint_rows_observed,,Scottish Solitaire (HTML5),http://www.kongregate.com/games/zygomaticgames/scottish-solitaire-html5,www.kongregate.com/games/zygomaticgames/scottish-solitaire-html5,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:32:57Z
no_archived_endpoint_rows_observed,,SCP 079,https://www.kongregate.com/games/DevHeroNatio/scp-079,www.kongregate.com/games/devheronatio/scp-079,,,4,0,2,0,0,0,metrics_json,2026-07-03T18:39:36Z
no_archived_endpoint_rows_observed,,Sea Is Below,https://www.kongregate.com/games/Abhinav_kun/sea-is-below,www.kongregate.com/games/abhinav_kun/sea-is-below,,,5,0,2,0,0,0,metrics_json,2026-07-03T20:54:42Z
no_archived_endpoint_rows_observed,,Seas The Day,http://www.kongregate.com/games/ankhgames/seas-the-day,www.kongregate.com/games/ankhgames/seas-the-day,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:35:23Z
no_archived_endpoint_rows_observed,,Secret Cave Escape,http://www.kongregate.com/games/Enagamess/secret-cave-escape,www.kongregate.com/games/enagamess/secret-cave-escape,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:48:52Z
no_archived_endpoint_rows_observed,,Seize the Saucers!,http://www.kongregate.com/games/123kenny10/seize-the-saucers,www.kongregate.com/games/123kenny10/seize-the-saucers,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
recovered_count,,Shadow Adventure,http://www.kongregate.com/games/keybol/shadow-adventure,www.kongregate.com/games/keybol/shadow-adventure,,,11,10,1,0,10,6,metrics_json,2026-07-03T14:23:58Z
no_archived_endpoint_rows_observed,,Sheep Quest,http://www.kongregate.com/games/NewKrok/sheep-quest,www.kongregate.com/games/newkrok/sheep-quest,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:30:22Z
recovered_count,,Sherlock Has a Clue,http://www.kongregate.com/games/esthetix/sherlock-has-a-clue,www.kongregate.com/games/esthetix/sherlock-has-a-clue,,,4,2,2,0,2,1,metrics_json,2026-07-03T22:54:04Z
no_archived_endpoint_rows_observed,,shieldshooting,http://www.kongregate.com/games/youugames/shieldshooting,www.kongregate.com/games/youugames/shieldshooting,,,2,0,0,0,0,0,metrics_json,2026-07-03T12:30:15Z
no_archived_endpoint_rows_observed,,Shoot Mr C,http://www.kongregate.com/games/NickBobJr/shoot-mr-c,www.kongregate.com/games/nickbobjr/shoot-mr-c,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:03:37Z
no_archived_endpoint_rows_observed,,Shooter Jet Crystal,http://www.kongregate.com/games/BrenetComics/shooter-jet-crystal,www.kongregate.com/games/brenetcomics/shooter-jet-crystal,,,2,0,0,0,0,0,metrics_json,2026-07-03T12:30:15Z
no_archived_endpoint_rows_observed,,Shootrio,http://www.kongregate.com/games/ZuvayGame/shootrio,www.kongregate.com/games/zuvaygame/shootrio,,,6,0,0,0,0,0,metrics_json,2026-07-03T14:52:25Z
no_archived_endpoint_rows_observed,,Shootyship,http://www.kongregate.com/games/AOSOJ/shootyship,www.kongregate.com/games/aosoj/shootyship,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:38:21Z
no_archived_endpoint_rows_observed,,Shop Empire Galaxy,http://www.kongregate.com/games/littlegiantworld/shop-empire-galaxy,www.kongregate.com/games/littlegiantworld/shop-empire-galaxy,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:54:04Z
recovered_count,,Shop Heroes,http://www.kongregate.com/games/cloudcade/shop-heroes,www.kongregate.com/games/cloudcade/shop-heroes,,,8,8,0,0,8,4,metrics_json,2026-07-03T17:34:41Z
no_archived_endpoint_rows_observed,,Shprot - Sprat Diet,https://www.kongregate.com/games/kbvpneofit/shprot-sprat-diet,www.kongregate.com/games/kbvpneofit/shprot-sprat-diet,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:35:23Z
recovered_count,,Sierra 7,http://www.kongregate.com/games/simonhason/sierra-7,www.kongregate.com/games/simonhason/sierra-7,,,8,8,0,0,8,4,metrics_json,2026-07-03T17:04:20Z
recovered_count,,Sift Heads World Act 1,https://www.kongregate.com/games/WebCypher/sift-heads-world-act-1,www.kongregate.com/games/webcypher/sift-heads-world-act-1,,,8,8,0,0,8,4,metrics_json,2026-07-03T17:04:20Z
no_archived_endpoint_rows_observed,,Sift Heads World Act 5 - An Exotic Job,https://www.kongregate.com/games/WebCypher/sift-heads-world-act-5-an-exotic-job,www.kongregate.com/games/webcypher/sift-heads-world-act-5-an-exotic-job,,,2,0,1,0,0,0,metrics_json,2026-07-03T12:08:19Z
recovered_count,,Sift Heads World act 7 - Ultimatum,https://www.kongregate.com/en/games/WebCypher/sift-heads-world-act-7-ultimatum,www.kongregate.com/games/webcypher/sift-heads-world-act-7-ultimatum,,,2,2,0,0,2,1,metrics_json,2026-07-03T17:34:41Z
no_archived_endpoint_rows_observed,,Simple Defence,http://www.kongregate.com/games/CremeenGraphics/simple-defence,www.kongregate.com/games/cremeengraphics/simple-defence,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:08:57Z
no_archived_endpoint_rows_observed,,Simple factory idle game,http://www.kongregate.com/games/jopimpas/simple-factory-idle-game,www.kongregate.com/games/jopimpas/simple-factory-idle-game,,,4,0,0,0,0,0,metrics_json,2026-07-03T15:26:10Z
no_archived_endpoint_rows_observed,,Sir. Killer,http://www.kongregate.com/games/galaxymika/sir-killer,www.kongregate.com/games/galaxymika/sir-killer,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:48:52Z
no_archived_endpoint_rows_observed,,Sisu Truck Jigsaw,http://www.kongregate.com/games/newgamess/sisu-truck-jigsaw,www.kongregate.com/games/newgamess/sisu-truck-jigsaw,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:21:39Z
no_archived_endpoint_rows_observed,,Skrillex Equinox Launchpad v2.0,https://www.kongregate.com/en/games/Gothicbub/skrillex-equinox-launchpad-v2-0,www.kongregate.com/games/gothicbub/skrillex-equinox-launchpad-v2-0,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:32:57Z
